gene,map
Entrez-285440,19707
Entrez-23216,19708
Entrez-100507205,19709
Entrez-9066,19710
Entrez-406932,19711
Entrez-64805,19712
Entrez-202374,19713
Entrez-56623,19714
Entrez-648987,19715
Entrez-25950,19716
Entrez-1856,19717
Entrez-28999,19718
Entrez-392232,19719
Entrez-100422858,19720
Entrez-386758,19721
Entrez-54440,19722
Entrez-1819,19723
Entrez-81572,19724
Entrez-1990,19725
Entrez-64135,19726
Entrez-57592,19727
Entrez-23201,19728
Entrez-55732,19729
Entrez-9880,19730
Entrez-5506,19731
Entrez-10130,19732
Entrez-26784,19733
Entrez-115072896,19734
Entrez-23192,19735
Entrez-145508,19736
Entrez-8809,19737
Entrez-27165,19738
Entrez-1875,19739
Entrez-8614,19740
Entrez-3768,19741
Entrez-23788,19742
Entrez-60526,19743
Entrez-89801,19744
Entrez-9762,19745
Entrez-3189,19746
Entrez-29923,19747
Entrez-1164,19748
Entrez-79095,19749
Entrez-283337,19750
Entrez-9126,19751
Entrez-22989,19752
Entrez-26297,19753
Entrez-2534,19754
Entrez-26146,19755
Entrez-9117,19756
Entrez-4994,19757
Entrez-7186,19758
Entrez-27071,19759
Entrez-55223,19760
Entrez-50674,19761
Entrez-64067,19762
Entrez-10959,19763
Entrez-10475,19764
Entrez-693123,19765
Entrez-51066,19766
Entrez-9135,19767
Entrez-2701,19768
Entrez-2158,19769
Entrez-100422863,19770
Entrez-2132,19771
Entrez-11328,19772
Entrez-25861,19773
Entrez-3886,19774
Entrez-100124412,19775
Entrez-56100,19776
Entrez-9509,19777
Entrez-286205,19778
Entrez-643847,19779
Entrez-100422847,19780
Entrez-100500865,19781
Entrez-282973,19782
Entrez-9537,19783
Entrez-100287042,19784
Entrez-127665,19785
Entrez-8100,19786
Entrez-255104,19787
Entrez-5296,19788
Entrez-152273,19789
Entrez-238,19790
Entrez-84186,19791
Entrez-6098,19792
Entrez-100616182,19793
Entrez-9842,19794
Entrez-23768,19795
Entrez-56479,19796
Entrez-8263,19797
Entrez-30850,19798
Entrez-6783,19799
Entrez-729683,19800
Entrez-2901,19801
Entrez-2740,19802
Entrez-54893,19803
Entrez-55793,19804
Entrez-166979,19805
Entrez-29091,19806
Entrez-574512,19807
Entrez-84885,19808
Entrez-6262,19809
Entrez-112885,19810
Entrez-127833,19811
Entrez-2342,19812
Entrez-9812,19813
Entrez-57794,19814
Entrez-441234,19815
Entrez-11149,19816
Entrez-2752,19817
Entrez-23197,19818
Entrez-7629,19819
Entrez-2618,19820
Entrez-406983,19821
Entrez-23060,19822
Entrez-56132,19823
Entrez-663,19824
Entrez-100874194,19825
Entrez-11083,19826
Entrez-7169,19827
Entrez-84658,19828
Entrez-51292,19829
Entrez-65249,19830
Entrez-100302203,19831
Entrez-8291,19832
Entrez-390326,19833
Entrez-10143,19834
Entrez-63948,19835
Entrez-201973,19836
Entrez-9958,19837
Entrez-5287,19838
Entrez-9792,19839
Entrez-23515,19840
Entrez-50846,19841
Entrez-5090,19842
Entrez-221322,19843
Entrez-127,19844
Entrez-123775,19845
Entrez-115353,19846
Entrez-4919,19847
Entrez-7767,19848
Entrez-219771,19849
Entrez-56914,19850
Entrez-400508,19851
Entrez-159686,19852
Entrez-22834,19853
Entrez-11027,19854
Entrez-55339,19855
Entrez-23568,19856
Entrez-100506233,19857
Entrez-9371,19858
Entrez-9,19859
Entrez-253017,19860
Entrez-728642,19861
Entrez-406933,19862
Entrez-338322,19863
Entrez-390152,19864
Entrez-94015,19865
Entrez-7024,19866
Entrez-5651,19867
Entrez-80820,19868
Entrez-112714,19869
Entrez-2921,19870
Entrez-115110,19871
Entrez-27095,19872
Entrez-63951,19873
Entrez-129530,19874
Entrez-9390,19875
Entrez-374454,19876
Entrez-571,19877
Entrez-1493,19878
Entrez-339366,19879
Entrez-84925,19880
Entrez-23580,19881
Entrez-128312,19882
Entrez-145282,19883
Entrez-401397,19884
Entrez-112574,19885
Entrez-114821,19886
Entrez-390321,19887
Entrez-5552,19888
Entrez-27023,19889
Entrez-100507140,19890
Entrez-85444,19891
Entrez-80114,19892
Entrez-80347,19893
Entrez-554214,19894
Entrez-100422840,19895
Entrez-100527964,19896
Entrez-168451,19897
Entrez-7117,19898
Entrez-10531,19899
Entrez-100874084,19900
Entrez-693215,19901
Entrez-56127,19902
Entrez-406924,19903
Entrez-64581,19904
Entrez-57662,19905
Entrez-54491,19906
Entrez-153339,19907
Entrez-10609,19908
Entrez-9392,19909
Entrez-8483,19910
Entrez-64411,19911
Entrez-50650,19912
Entrez-2647,19913
Entrez-28978,19914
Entrez-114548,19915
Entrez-4093,19916
Entrez-85463,19917
Entrez-6770,19918
Entrez-23544,19919
Entrez-8682,19920
Entrez-8425,19921
Entrez-51660,19922
Entrez-11061,19923
Entrez-5097,19924
Entrez-144132,19925
Entrez-101929777,19926
Entrez-6189,19927
Entrez-401265,19928
Entrez-348825,19929
Entrez-7363,19930
Entrez-80755,19931
Entrez-6095,19932
Entrez-81539,19933
Entrez-2305,19934
Entrez-8346,19935
Entrez-260293,19936
Entrez-5154,19937
Entrez-3549,19938
Entrez-157680,19939
Entrez-1602,19940
Entrez-547,19941
Entrez-2661,19942
Entrez-220047,19943
Entrez-388336,19944
Entrez-1804,19945
Entrez-112476,19946
Entrez-10068,19947
Entrez-26275,19948
Entrez-100287225,19949
Entrez-6820,19950
Entrez-6720,19951
Entrez-84722,19952
Entrez-10728,19953
Entrez-27109,19954
Entrez-80380,19955
Entrez-693209,19956
Entrez-165829,19957
Entrez-339451,19958
Entrez-55624,19959
Entrez-6722,19960
Entrez-8986,19961
Entrez-8529,19962
Entrez-54843,19963
Entrez-23440,19964
Entrez-56943,19965
Entrez-100130733,19966
Entrez-100616488,19967
Entrez-100616266,19968
Entrez-2131,19969
Entrez-90355,19970
Entrez-2996,19971
Entrez-53373,19972
Entrez-139201,19973
Entrez-8520,19974
Entrez-341883,19975
Entrez-100507674,19976
Entrez-63929,19977
Entrez-51438,19978
Entrez-29922,19979
Entrez-80035,19980
Entrez-55968,19981
Entrez-84659,19982
Entrez-100302181,19983
Entrez-11260,19984
Entrez-10885,19985
Entrez-3188,19986
Entrez-114798,19987
Entrez-5024,19988
Entrez-23466,19989
Entrez-6195,19990
Entrez-340260,19991
Entrez-84140,19992
Entrez-22916,19993
Entrez-6571,19994
Entrez-11169,19995
Entrez-196441,19996
Entrez-646962,19997
Entrez-100302691,19998
Entrez-7702,19999
Entrez-10175,20000
Entrez-10465,20001
Entrez-125962,20002
Entrez-387914,20003
Entrez-25832,20004
Entrez-7541,20005
Entrez-6404,20006
Entrez-163126,20007
Entrez-55086,20008
Entrez-100616282,20009
Entrez-1908,20010
Entrez-5713,20011
Entrez-55893,20012
Entrez-84817,20013
Entrez-5443,20014
Entrez-3308,20015
Entrez-4548,20016
Entrez-55852,20017
Entrez-1180,20018
Entrez-908,20019
Entrez-4261,20020
Entrez-51540,20021
Entrez-100302238,20022
Entrez-692233,20023
Entrez-2189,20024
Entrez-822,20025
Entrez-100128071,20026
Entrez-6557,20027
Entrez-94081,20028
Entrez-79912,20029
Entrez-664617,20030
Entrez-5136,20031
Entrez-64983,20032
Entrez-55613,20033
Entrez-7994,20034
Entrez-6130,20035
Entrez-400952,20036
Entrez-538,20037
Entrez-9735,20038
Entrez-92558,20039
Entrez-100302200,20040
Entrez-112802,20041
Entrez-118433,20042
Entrez-162517,20043
Entrez-100132103,20044
Entrez-494119,20045
Entrez-100,20046
Entrez-125972,20047
Entrez-836,20048
Entrez-91754,20049
Entrez-79902,20050
Entrez-3563,20051
Entrez-50944,20052
Entrez-3441,20053
Entrez-9785,20054
Entrez-51706,20055
Entrez-56624,20056
Entrez-1050,20057
Entrez-63876,20058
Entrez-28957,20059
Entrez-58497,20060
Entrez-203076,20061
Entrez-22820,20062
Entrez-1508,20063
Entrez-29881,20064
Entrez-574461,20065
Entrez-166815,20066
Entrez-1496,20067
Entrez-247,20068
Entrez-140459,20069
Entrez-353131,20070
Entrez-1446,20071
Entrez-10313,20072
Entrez-79694,20073
Entrez-6282,20074
Entrez-100130742,20075
Entrez-131566,20076
Entrez-677,20077
Entrez-7086,20078
Entrez-84286,20079
Entrez-246184,20080
Entrez-392376,20081
Entrez-643155,20082
Entrez-393046,20083
Entrez-55756,20084
Entrez-100422990,20085
Entrez-26814,20086
Entrez-7739,20087
Entrez-1730,20088
Entrez-9701,20089
Entrez-9736,20090
Entrez-5582,20091
Entrez-100528016,20092
Entrez-54834,20093
Entrez-64780,20094
Entrez-2799,20095
Entrez-28973,20096
Entrez-169436,20097
Entrez-3481,20098
Entrez-339291,20099
Entrez-4744,20100
Entrez-50624,20101
Entrez-406944,20102
Entrez-388942,20103
Entrez-2817,20104
Entrez-693201,20105
Entrez-100133545,20106
Entrez-5471,20107
Entrez-9183,20108
Entrez-692209,20109
Entrez-4300,20110
Entrez-665,20111
Entrez-55891,20112
Entrez-1810,20113
Entrez-196477,20114
Entrez-6023,20115
Entrez-25825,20116
Entrez-80737,20117
Entrez-80034,20118
Entrez-53336,20119
Entrez-389152,20120
Entrez-79031,20121
Entrez-5504,20122
Entrez-387849,20123
Entrez-100528030,20124
Entrez-79742,20125
Entrez-100287932,20126
Entrez-147111,20127
Entrez-24139,20128
Entrez-121256,20129
Entrez-57690,20130
Entrez-56344,20131
Entrez-402317,20132
Entrez-5307,20133
Entrez-54557,20134
Entrez-22915,20135
Entrez-5986,20136
Entrez-8624,20137
Entrez-55314,20138
Entrez-138799,20139
Entrez-642366,20140
Entrez-170850,20141
Entrez-79025,20142
Entrez-170958,20143
Entrez-203523,20144
Entrez-9684,20145
Entrez-4820,20146
Entrez-79087,20147
Entrez-22977,20148
Entrez-10658,20149
Entrez-11129,20150
Entrez-6921,20151
Entrez-284573,20152
Entrez-344758,20153
Entrez-9342,20154
Entrez-8660,20155
Entrez-23133,20156
Entrez-57567,20157
Entrez-23417,20158
Entrez-5269,20159
Entrez-54890,20160
Entrez-3360,20161
Entrez-10966,20162
Entrez-25928,20163
Entrez-132946,20164
Entrez-29995,20165
Entrez-7038,20166
Entrez-2244,20167
Entrez-84276,20168
Entrez-6233,20169
Entrez-219525,20170
Entrez-26737,20171
Entrez-3577,20172
Entrez-126917,20173
Entrez-574444,20174
Entrez-5500,20175
Entrez-3145,20176
Entrez-201651,20177
Entrez-6329,20178
Entrez-55917,20179
Entrez-30001,20180
Entrez-54478,20181
Entrez-64094,20182
Entrez-6572,20183
Entrez-100616244,20184
Entrez-9340,20185
Entrez-4139,20186
Entrez-6801,20187
Entrez-100506451,20188
Entrez-84915,20189
Entrez-319139,20190
Entrez-283197,20191
Entrez-100302144,20192
Entrez-23177,20193
Entrez-3669,20194
Entrez-55737,20195
Entrez-63910,20196
Entrez-3087,20197
Entrez-2804,20198
Entrez-4815,20199
Entrez-120526,20200
Entrez-4799,20201
Entrez-10307,20202
Entrez-90594,20203
Entrez-92675,20204
Entrez-100616404,20205
Entrez-3159,20206
Entrez-10246,20207
Entrez-5676,20208
Entrez-51076,20209
Entrez-7920,20210
Entrez-4925,20211
Entrez-163351,20212
Entrez-84188,20213
Entrez-3988,20214
Entrez-7353,20215
Entrez-100422971,20216
Entrez-10725,20217
Entrez-170384,20218
Entrez-119678,20219
Entrez-51162,20220
Entrez-29896,20221
Entrez-100874207,20222
Entrez-54566,20223
Entrez-55281,20224
Entrez-129521,20225
Entrez-27092,20226
Entrez-2570,20227
Entrez-646174,20228
Entrez-27202,20229
Entrez-575,20230
Entrez-100126320,20231
Entrez-126536,20232
Entrez-6595,20233
Entrez-653275,20234
Entrez-11162,20235
Entrez-23095,20236
Entrez-9143,20237
Entrez-256646,20238
Entrez-284254,20239
Entrez-411,20240
Entrez-256691,20241
Entrez-125988,20242
Entrez-199704,20243
Entrez-100616324,20244
Entrez-4153,20245
Entrez-255403,20246
Entrez-399967,20247
Entrez-644591,20248
Entrez-64922,20249
Entrez-3776,20250
Entrez-84171,20251
Entrez-29125,20252
Entrez-6623,20253
Entrez-126410,20254
Entrez-150681,20255
Entrez-124402,20256
Entrez-4707,20257
Entrez-1345,20258
Entrez-100506071,20259
Entrez-90987,20260
Entrez-4238,20261
Entrez-494551,20262
Entrez-4038,20263
Entrez-338739,20264
Entrez-653048,20265
Entrez-9399,20266
Entrez-11143,20267
Entrez-57471,20268
Entrez-100616474,20269
Entrez-100423037,20270
Entrez-79841,20271
Entrez-29110,20272
Entrez-2352,20273
Entrez-23042,20274
Entrez-971,20275
Entrez-3297,20276
Entrez-100506462,20277
Entrez-84528,20278
Entrez-84920,20279
Entrez-80139,20280
Entrez-3004,20281
Entrez-8621,20282
Entrez-80758,20283
Entrez-57456,20284
Entrez-92241,20285
Entrez-6013,20286
Entrez-283232,20287
Entrez-9044,20288
Entrez-55175,20289
Entrez-25884,20290
Entrez-399947,20291
Entrez-11224,20292
Entrez-54344,20293
Entrez-387763,20294
Entrez-83758,20295
Entrez-3580,20296
Entrez-100616377,20297
Entrez-125875,20298
Entrez-9295,20299
Entrez-693153,20300
Entrez-26271,20301
Entrez-283349,20302
Entrez-3769,20303
Entrez-283310,20304
Entrez-81300,20305
Entrez-79744,20306
Entrez-100302286,20307
Entrez-347088,20308
Entrez-27244,20309
Entrez-1852,20310
Entrez-3895,20311
Entrez-113402,20312
Entrez-760,20313
Entrez-10325,20314
Entrez-10964,20315
Entrez-222699,20316
Entrez-7776,20317
Entrez-90203,20318
Entrez-5203,20319
Entrez-5936,20320
Entrez-140545,20321
Entrez-100500864,20322
Entrez-79713,20323
Entrez-80162,20324
Entrez-338339,20325
Entrez-5591,20326
Entrez-100507178,20327
Entrez-54600,20328
Entrez-57007,20329
Entrez-100130000,20330
Entrez-7205,20331
Entrez-171546,20332
Entrez-164592,20333
Entrez-399821,20334
Entrez-442901,20335
Entrez-4676,20336
Entrez-23053,20337
Entrez-55254,20338
Entrez-57526,20339
Entrez-65080,20340
Entrez-653160,20341
Entrez-728758,20342
Entrez-158787,20343
Entrez-84808,20344
Entrez-3821,20345
Entrez-3689,20346
Entrez-100033444,20347
Entrez-93986,20348
Entrez-100616292,20349
Entrez-401164,20350
Entrez-9970,20351
Entrez-2767,20352
Entrez-374443,20353
Entrez-100526664,20354
Entrez-154150,20355
Entrez-6721,20356
Entrez-283677,20357
Entrez-100141515,20358
Entrez-100847055,20359
Entrez-57491,20360
Entrez-5271,20361
Entrez-26528,20362
Entrez-25885,20363
Entrez-55539,20364
Entrez-8463,20365
Entrez-56655,20366
Entrez-387066,20367
Entrez-131583,20368
Entrez-619570,20369
Entrez-11146,20370
Entrez-513,20371
Entrez-90525,20372
Entrez-200316,20373
Entrez-9887,20374
Entrez-996,20375
Entrez-152815,20376
Entrez-3614,20377
Entrez-117285,20378
Entrez-105375355,20379
Entrez-162417,20380
Entrez-5795,20381
Entrez-200186,20382
Entrez-114908,20383
Entrez-912,20384
Entrez-3939,20385
Entrez-84530,20386
Entrez-51096,20387
Entrez-60678,20388
Entrez-79894,20389
Entrez-29115,20390
Entrez-8664,20391
Entrez-6455,20392
Entrez-29920,20393
Entrez-81689,20394
Entrez-10939,20395
Entrez-138240,20396
Entrez-27286,20397
Entrez-113828,20398
Entrez-23220,20399
Entrez-53838,20400
Entrez-51247,20401
Entrez-653489,20402
Entrez-11202,20403
Entrez-84260,20404
Entrez-10336,20405
Entrez-284697,20406
Entrez-105372240,20407
Entrez-79054,20408
Entrez-51289,20409
Entrez-9420,20410
Entrez-3055,20411
Entrez-100422874,20412
Entrez-10016,20413
Entrez-6940,20414
Entrez-11127,20415
Entrez-9054,20416
Entrez-574450,20417
Entrez-1132,20418
Entrez-195828,20419
Entrez-100616380,20420
Entrez-51735,20421
Entrez-85865,20422
Entrez-347733,20423
Entrez-6402,20424
Entrez-145624,20425
Entrez-6709,20426
Entrez-402117,20427
Entrez-653820,20428
Entrez-595101,20429
Entrez-3817,20430
Entrez-10087,20431
Entrez-51194,20432
Entrez-4036,20433
Entrez-100507346,20434
Entrez-25817,20435
Entrez-84926,20436
Entrez-2898,20437
Entrez-5825,20438
Entrez-80243,20439
Entrez-84305,20440
Entrez-100131117,20441
Entrez-8631,20442
Entrez-5565,20443
Entrez-100422891,20444
Entrez-54859,20445
Entrez-199223,20446
Entrez-1455,20447
Entrez-7345,20448
Entrez-54069,20449
Entrez-56154,20450
Entrez-7090,20451
Entrez-51654,20452
Entrez-57053,20453
Entrez-11051,20454
Entrez-4651,20455
Entrez-4725,20456
Entrez-284798,20457
Entrez-162239,20458
Entrez-8976,20459
Entrez-80128,20460
Entrez-9709,20461
Entrez-388564,20462
Entrez-550,20463
Entrez-2313,20464
Entrez-8705,20465
Entrez-11142,20466
Entrez-59,20467
Entrez-170954,20468
Entrez-54898,20469
Entrez-168417,20470
Entrez-2641,20471
Entrez-284417,20472
Entrez-100422867,20473
Entrez-23609,20474
Entrez-1847,20475
Entrez-203611,20476
Entrez-10847,20477
Entrez-94163,20478
Entrez-100289495,20479
Entrez-10268,20480
Entrez-56105,20481
Entrez-79897,20482
Entrez-50831,20483
Entrez-3659,20484
Entrez-100505716,20485
Entrez-26468,20486
Entrez-6289,20487
Entrez-2965,20488
Entrez-7029,20489
Entrez-90007,20490
Entrez-4935,20491
Entrez-389856,20492
Entrez-220930,20493
Entrez-359822,20494
Entrez-29126,20495
Entrez-246778,20496
Entrez-57583,20497
Entrez-4101,20498
Entrez-254225,20499
Entrez-154288,20500
Entrez-3190,20501
Entrez-1365,20502
Entrez-5281,20503
Entrez-81698,20504
Entrez-8772,20505
Entrez-23538,20506
Entrez-332,20507
Entrez-10125,20508
Entrez-406883,20509
Entrez-91433,20510
Entrez-22822,20511
Entrez-100131208,20512
Entrez-8502,20513
Entrez-389792,20514
Entrez-54726,20515
Entrez-5744,20516
Entrez-140831,20517
Entrez-8790,20518
Entrez-51645,20519
Entrez-4247,20520
Entrez-2272,20521
Entrez-9101,20522
Entrez-4190,20523
Entrez-257407,20524
Entrez-11165,20525
Entrez-115939,20526
Entrez-4204,20527
Entrez-64241,20528
Entrez-3266,20529
Entrez-55138,20530
Entrez-25789,20531
Entrez-157695,20532
Entrez-2630,20533
Entrez-2917,20534
Entrez-100422938,20535
Entrez-677781,20536
Entrez-390190,20537
Entrez-10230,20538
Entrez-85460,20539
Entrez-80143,20540
Entrez-10888,20541
Entrez-55815,20542
Entrez-121512,20543
Entrez-642394,20544
Entrez-100302148,20545
Entrez-653129,20546
Entrez-245930,20547
Entrez-374768,20548
Entrez-6241,20549
Entrez-84449,20550
Entrez-138151,20551
Entrez-7106,20552
Entrez-63926,20553
Entrez-113178,20554
Entrez-342527,20555
Entrez-100873969,20556
Entrez-10463,20557
Entrez-100847028,20558
Entrez-2891,20559
Entrez-57799,20560
Entrez-55997,20561
Entrez-5859,20562
Entrez-90249,20563
Entrez-8615,20564
Entrez-79650,20565
Entrez-642423,20566
Entrez-9086,20567
Entrez-6476,20568
Entrez-54468,20569
Entrez-23096,20570
Entrez-85464,20571
Entrez-100129046,20572
Entrez-3448,20573
Entrez-148523,20574
Entrez-23392,20575
Entrez-151313,20576
Entrez-50801,20577
Entrez-24138,20578
Entrez-284352,20579
Entrez-55553,20580
Entrez-80219,20581
Entrez-2557,20582
Entrez-8536,20583
Entrez-442582,20584
Entrez-645840,20585
Entrez-153572,20586
Entrez-284611,20587
Entrez-379,20588
Entrez-100533179,20589
Entrez-66004,20590
Entrez-100652730,20591
Entrez-2587,20592
Entrez-27,20593
Entrez-9829,20594
Entrez-1656,20595
Entrez-166968,20596
Entrez-27040,20597
Entrez-1838,20598
Entrez-201181,20599
Entrez-8001,20600
Entrez-6168,20601
Entrez-112267859,20602
Entrez-100423040,20603
Entrez-414,20604
Entrez-124152,20605
Entrez-100873945,20606
Entrez-29097,20607
Entrez-7782,20608
Entrez-84223,20609
Entrez-94005,20610
Entrez-1468,20611
Entrez-23210,20612
Entrez-146760,20613
Entrez-5111,20614
Entrez-100652883,20615
Entrez-100423039,20616
Entrez-23302,20617
Entrez-9397,20618
Entrez-280657,20619
Entrez-22843,20620
Entrez-3007,20621
Entrez-162515,20622
Entrez-407017,20623
Entrez-1123,20624
Entrez-10916,20625
Entrez-79686,20626
Entrez-100129034,20627
Entrez-574414,20628
Entrez-3608,20629
Entrez-59345,20630
Entrez-54995,20631
Entrez-81887,20632
Entrez-79745,20633
Entrez-554251,20634
Entrez-406947,20635
Entrez-9711,20636
Entrez-6873,20637
Entrez-55036,20638
Entrez-100506124,20639
Entrez-337876,20640
Entrez-550631,20641
Entrez-57217,20642
Entrez-414241,20643
Entrez-3198,20644
Entrez-5518,20645
Entrez-107987462,20646
Entrez-23161,20647
Entrez-84620,20648
Entrez-23378,20649
Entrez-51495,20650
Entrez-100885850,20651
Entrez-169981,20652
Entrez-5478,20653
Entrez-3678,20654
Entrez-10529,20655
Entrez-925,20656
Entrez-8704,20657
Entrez-256130,20658
Entrez-23590,20659
Entrez-63979,20660
Entrez-8785,20661
Entrez-51477,20662
Entrez-10944,20663
Entrez-6446,20664
Entrez-619556,20665
Entrez-11133,20666
Entrez-51253,20667
Entrez-60682,20668
Entrez-10018,20669
Entrez-132625,20670
Entrez-90326,20671
Entrez-2078,20672
Entrez-84272,20673
Entrez-112869,20674
Entrez-51122,20675
Entrez-100874241,20676
Entrez-8193,20677
Entrez-9833,20678
Entrez-10607,20679
Entrez-266722,20680
Entrez-10917,20681
Entrez-285343,20682
Entrez-9808,20683
Entrez-7441,20684
Entrez-55856,20685
Entrez-11043,20686
Entrez-7730,20687
Entrez-619567,20688
Entrez-6223,20689
Entrez-347365,20690
Entrez-7464,20691
Entrez-692213,20692
Entrez-339834,20693
Entrez-100128420,20694
Entrez-439990,20695
Entrez-83886,20696
Entrez-84632,20697
Entrez-80312,20698
Entrez-100529215,20699
Entrez-4776,20700
Entrez-133874,20701
Entrez-2263,20702
Entrez-55350,20703
Entrez-100526767,20704
Entrez-1413,20705
Entrez-55196,20706
Entrez-152940,20707
Entrez-146167,20708
Entrez-55619,20709
Entrez-165904,20710
Entrez-8637,20711
Entrez-84527,20712
Entrez-1106,20713
Entrez-5371,20714
Entrez-81544,20715
Entrez-90410,20716
Entrez-100616435,20717
Entrez-387111,20718
Entrez-653427,20719
Entrez-121506,20720
Entrez-266919,20721
Entrez-8896,20722
Entrez-115196,20723
Entrez-55083,20724
Entrez-84129,20725
Entrez-6228,20726
Entrez-92400,20727
Entrez-677793,20728
Entrez-541473,20729
Entrez-23023,20730
Entrez-196483,20731
Entrez-55628,20732
Entrez-80854,20733
Entrez-22986,20734
Entrez-386685,20735
Entrez-9351,20736
Entrez-84936,20737
Entrez-283922,20738
Entrez-9514,20739
Entrez-2768,20740
Entrez-407050,20741
Entrez-158160,20742
Entrez-8445,20743
Entrez-606495,20744
Entrez-158135,20745
Entrez-374900,20746
Entrez-375307,20747
Entrez-1181,20748
Entrez-6357,20749
Entrez-645700,20750
Entrez-554250,20751
Entrez-100750326,20752
Entrez-221150,20753
Entrez-5336,20754
Entrez-64137,20755
Entrez-6856,20756
Entrez-139285,20757
Entrez-8165,20758
Entrez-347689,20759
Entrez-51307,20760
Entrez-1046,20761
Entrez-10181,20762
Entrez-10866,20763
Entrez-254312,20764
Entrez-79836,20765
Entrez-100847018,20766
Entrez-100128750,20767
Entrez-729096,20768
Entrez-29994,20769
Entrez-2215,20770
Entrez-217,20771
Entrez-100616379,20772
Entrez-100859930,20773
Entrez-26769,20774
Entrez-23413,20775
Entrez-6102,20776
Entrez-57126,20777
Entrez-79728,20778
Entrez-146336,20779
Entrez-693213,20780
Entrez-100526830,20781
Entrez-56675,20782
Entrez-7111,20783
Entrez-221178,20784
Entrez-8547,20785
Entrez-90523,20786
Entrez-175,20787
Entrez-140730,20788
Entrez-25796,20789
Entrez-648791,20790
Entrez-4051,20791
Entrez-54742,20792
Entrez-80336,20793
Entrez-29970,20794
Entrez-6046,20795
Entrez-10184,20796
Entrez-283807,20797
Entrez-81027,20798
Entrez-55634,20799
Entrez-642345,20800
Entrez-6697,20801
Entrez-79159,20802
Entrez-4584,20803
Entrez-3033,20804
Entrez-84975,20805
Entrez-728656,20806
Entrez-253430,20807
Entrez-574495,20808
Entrez-115701,20809
Entrez-54205,20810
Entrez-292,20811
Entrez-27067,20812
Entrez-3487,20813
Entrez-55743,20814
Entrez-100129518,20815
Entrez-4824,20816
Entrez-401548,20817
Entrez-643180,20818
Entrez-27309,20819
Entrez-93100,20820
Entrez-56985,20821
Entrez-132320,20822
Entrez-1352,20823
Entrez-4613,20824
Entrez-1386,20825
Entrez-80308,20826
Entrez-3161,20827
Entrez-2181,20828
Entrez-100126343,20829
Entrez-389541,20830
Entrez-100505918,20831
Entrez-3182,20832
Entrez-137492,20833
Entrez-149086,20834
Entrez-8456,20835
Entrez-64374,20836
Entrez-4147,20837
Entrez-644943,20838
Entrez-131375,20839
Entrez-79097,20840
Entrez-1673,20841
Entrez-126661,20842
Entrez-128488,20843
Entrez-125115,20844
Entrez-55787,20845
Entrez-724026,20846
Entrez-642273,20847
Entrez-7913,20848
Entrez-123811,20849
Entrez-23293,20850
Entrez-54801,20851
Entrez-9516,20852
Entrez-64834,20853
Entrez-9715,20854
Entrez-9556,20855
Entrez-284948,20856
Entrez-728269,20857
Entrez-100499177,20858
Entrez-51274,20859
Entrez-118460,20860
Entrez-1967,20861
Entrez-343702,20862
Entrez-64710,20863
Entrez-9478,20864
Entrez-158035,20865
Entrez-84708,20866
Entrez-340527,20867
Entrez-83743,20868
Entrez-142679,20869
Entrez-11168,20870
Entrez-386593,20871
Entrez-4528,20872
Entrez-4116,20873
Entrez-4094,20874
Entrez-728279,20875
Entrez-80345,20876
Entrez-2542,20877
Entrez-114932,20878
Entrez-6821,20879
Entrez-100313772,20880
Entrez-26773,20881
Entrez-400258,20882
Entrez-140834,20883
Entrez-100287898,20884
Entrez-100302197,20885
Entrez-400735,20886
Entrez-5903,20887
Entrez-79879,20888
Entrez-152586,20889
Entrez-10015,20890
Entrez-57801,20891
Entrez-55568,20892
Entrez-415,20893
Entrez-84851,20894
Entrez-26269,20895
Entrez-146225,20896
Entrez-284632,20897
Entrez-59283,20898
Entrez-6657,20899
Entrez-10587,20900
Entrez-5350,20901
Entrez-389084,20902
Entrez-100616132,20903
Entrez-64427,20904
Entrez-92691,20905
Entrez-9603,20906
Entrez-10660,20907
Entrez-2243,20908
Entrez-2824,20909
Entrez-4729,20910
Entrez-401,20911
Entrez-220108,20912
Entrez-100847064,20913
Entrez-11337,20914
Entrez-26289,20915
Entrez-90843,20916
Entrez-10561,20917
Entrez-10791,20918
Entrez-285878,20919
Entrez-26060,20920
Entrez-6351,20921
Entrez-3122,20922
Entrez-673,20923
Entrez-1003,20924
Entrez-23326,20925
Entrez-3421,20926
Entrez-1535,20927
Entrez-6448,20928
Entrez-29057,20929
Entrez-100505583,20930
Entrez-57524,20931
Entrez-79659,20932
Entrez-284058,20933
Entrez-26273,20934
Entrez-100616141,20935
Entrez-83478,20936
Entrez-7227,20937
Entrez-115708,20938
Entrez-58476,20939
Entrez-10394,20940
Entrez-7652,20941
Entrez-768215,20942
Entrez-6932,20943
Entrez-100616115,20944
Entrez-5681,20945
Entrez-3276,20946
Entrez-27339,20947
Entrez-100169957,20948
Entrez-4685,20949
Entrez-158401,20950
Entrez-140597,20951
Entrez-2134,20952
Entrez-84844,20953
Entrez-100500892,20954
Entrez-6341,20955
Entrez-151009,20956
Entrez-152789,20957
Entrez-26099,20958
Entrez-100128675,20959
Entrez-2848,20960
Entrez-92283,20961
Entrez-127579,20962
Entrez-10228,20963
Entrez-3304,20964
Entrez-377007,20965
Entrez-7840,20966
Entrez-56986,20967
Entrez-286436,20968
Entrez-401491,20969
Entrez-2572,20970
Entrez-79963,20971
