drug_pubchemcid,disease_icd10
196821,205942
23571,208188
194112,207562
194112,205805
194112,207664
194112,207138
194112,205252
180092,207584
180092,207683
31019,203539
188964,203784
59195,207260
59195,206342
59195,208419
59195,205127
192663,206451
90010,206242
90010,203899
90010,203539
90010,207386
90010,207348
90010,203856
90010,207621
90010,206786
90010,208267
90010,208111
90010,208251
90010,206068
90010,204838
90010,205940
90010,204014
90010,206271
90010,206912
90010,204310
90010,204978
90010,205359
90010,205245
90010,204798
90010,204298
90010,204780
90010,206377
90010,208324
90010,205732
90010,204524
90010,205568
90010,204581
90010,208497
90010,204287
90010,204872
90010,205459
90010,207182
90010,205097
90010,205585
90010,203538
90010,205933
90010,205461
90010,207619
90010,205427
90010,205672
90010,207318
90010,204837
90010,206407
90010,206070
90010,206984
90010,204385
90010,206051
90010,207929
90010,203891
90010,204196
90010,204584
90010,206804
90010,206970
90010,203312
90010,206063
90010,206641
90010,208392
90010,208809
90010,203629
90010,205234
90010,206993
90010,206716
90010,207626
90010,203806
90010,208813
90010,205949
125513,207332
201623,208622
187703,208622
201652,206467
201652,203620
201652,206604
201652,208468
201652,206791
201652,205074
201652,206568
201652,208661
201652,206673
201652,206007
201652,207516
201652,203300
201652,203516
201652,205408
201652,204799
201652,203368
201652,206554
201652,204294
201652,204517
201652,204868
201652,204853
201652,206555
201652,203578
201652,206383
201652,205430
201652,204053
201652,205156
201652,204144
201652,208307
201652,208263
201652,206805
201652,205115
201652,206478
201652,207184
201652,204156
201652,205063
201652,206570
201652,204187
198374,206241
197780,204971
190899,203772
190899,205111
190899,206941
190899,204357
190899,204785
190899,207770
190899,205659
190899,207029
190899,205651
190899,208297
190899,207608
190899,208269
190899,207015
187525,207664
193367,207562
193367,205805
193367,207664
193367,207138
193367,205252
189656,204480
198033,207413
191815,204388
199259,203608
199439,206200
199439,205611
199439,208137
199439,205494
199439,207580
199439,207623
199439,208558
199439,207337
199439,204377
193850,207544
189192,207015
199103,208084
92971,207141
201837,207015
201837,207450
191812,203551
191869,203963
194722,207580
202287,206810
202287,206329
202287,206796
202287,206719
202287,208379
202287,205695
202287,208416
201731,205248
36515,204480
177537,204056
196690,207624
198122,206352
199116,204974
63611,204630
147948,205203
202308,203963
188316,204630
192208,205857
192208,204566
192208,207361
192208,203841
192208,205363
192208,205947
192208,205213
192208,205045
192208,204710
192208,207845
192208,203719
192208,204681
192208,207504
192223,207260
192223,206342
192223,208419
192223,205127
191505,203608
201509,204630
202816,206729
202816,204751
80083,206846
195597,208037
195597,207544
44178,208008
72850,208814
72850,204182
72850,207760
72850,203927
72850,204407
72850,203247
72850,206090
72850,203770
72850,203478
72850,205875
72850,205037
72850,206891
72850,207871
193541,204154
175323,203733
175323,206639
175323,205167
175323,205387
175323,207135
175323,208529
175323,207006
175323,206505
175323,206459
40258,204673
40258,207471
40258,207239
40258,207323
40258,208076
40258,205186
40258,204139
40258,208089
40258,207704
197947,204856
187951,208433
51390,208008
104180,207260
104180,206342
104180,208419
104180,205127
193528,207698
193427,204486
138478,207580
192213,203620
192213,206604
192213,208468
192213,206791
192213,205074
192213,206568
192213,208661
192213,206673
192213,206007
192213,207516
192213,203300
192213,203516
192213,205408
192213,204799
192213,203368
192213,206554
192213,204294
192213,204517
192213,204868
192213,204853
192213,206555
192213,203578
192213,206383
192213,205430
192213,204053
192213,205156
192213,204144
192213,208307
192213,208263
192213,206805
192213,205115
192213,206478
192213,207184
192213,204156
192213,205063
192213,206570
192213,204187
198349,203620
198349,206604
198349,208468
198349,206791
198349,205074
198349,206568
198349,208661
198349,206673
198349,206007
198349,207516
198349,203300
198349,203516
198349,205408
198349,204799
198349,203368
198349,206554
198349,204294
198349,204517
198349,204868
198349,204853
198349,206555
198349,203578
198349,206383
198349,205430
198349,204053
198349,205156
198349,204144
198349,208307
198349,208263
198349,206805
198349,205115
198349,206478
198349,207184
198349,204156
198349,205063
198349,206570
198349,204187
189541,204522
189541,203343
189541,206630
189541,205161
189541,205776
189541,204971
189541,206506
189541,205936
189541,208645
189541,206393
189541,203923
189541,206846
189541,204554
189541,205664
189541,206399
189541,204777
201023,203620
201023,206604
201023,208468
201023,206791
201023,205074
201023,206568
201023,208661
201023,206673
201023,206007
201023,207516
201023,203300
201023,203516
201023,205408
201023,204799
201023,203368
201023,206554
201023,204294
201023,204517
201023,204868
201023,204853
201023,206555
201023,203578
201023,206383
201023,205430
201023,204053
201023,205156
201023,204144
201023,208307
201023,208263
201023,206805
201023,205115
201023,206478
201023,207184
201023,204156
201023,205063
201023,206570
201023,204187
106539,207273
194096,208758
195105,204386
195105,205722
195105,203995
195105,204548
195105,207036
195105,205979
195105,206901
195105,207102
195105,203886
195105,207173
195105,204649
92740,203330
130435,207580
196307,203784
198019,204994
188776,204673
188776,207471
188776,207239
188776,207323
188776,208076
188776,205186
188776,204139
188776,208089
188776,207704
166620,207332
201566,203530
201566,207834
164763,204909
164763,204270
164763,208151
164763,203671
164763,205277
164763,208710
164763,205575
164763,207268
164763,207930
164763,205370
164763,204238
164763,207566
164763,204229
164763,205490
164763,208589
164763,204149
164763,206814
164763,207424
164763,206078
164763,208632
164763,205250
164763,207369
164763,205339
164763,207732
164763,204168
164763,203551
164763,204470
164763,207335
164763,203244
164763,204519
164763,203543
164763,206219
164763,206220
164763,208582
164763,206835
164763,207159
164763,203812
164763,208378
164763,203883
164763,205196
164763,208518
164763,204770
164763,207653
164763,204248
164763,208288
164763,207313
164763,204784
164763,204119
164763,207122
164763,206336
164763,205247
164763,204540
164763,205571
164763,208819
164763,206165
164763,203833
164763,203507
164763,208250
164763,207532
164763,207213
164763,206440
164763,208282
164763,208834
164763,206834
164763,205937
164763,203949
164763,204560
164763,206551
164763,208435
164763,204224
164763,205398
164763,208015
164763,208615
164763,205076
164763,207155
164763,208118
164763,204444
164763,208593
164763,203646
164763,205448
164763,208596
164763,203481
164763,208272
164763,207706
164763,205020
164763,204422
164763,204790
164763,204544
164763,206397
164763,205650
164763,208634
164763,208374
164763,205373
164763,207163
164763,206267
164763,204398
164763,205687
164763,203703
164763,208512
164763,208756
164763,204858
164763,205166
164763,206085
164763,203690
164763,203898
164763,206740
164763,204991
164763,207260
164763,207627
164763,204056
164763,207634
164763,204192
164763,204800
164763,206410
164763,208354
164763,203529
164763,207802
164763,205657
164763,208145
164763,204285
164763,207038
164763,208782
164763,203404
164763,207768
164763,208060
164763,208452
164763,206218
164763,207018
164763,205479
164763,203893
164763,208703
164763,205225
164763,206040
164763,204171
164763,205488
164763,207415
164763,208110
164763,206202
164763,207952
164763,205069
164763,204365
164763,204342
164763,205545
164763,204166
164763,204296
164763,204596
164763,206830
164763,206086
164763,205965
164763,206342
164763,203255
164763,204382
164763,208652
164763,207205
164763,208419
164763,207465
164763,207578
164763,207827
164763,206355
164763,205691
164763,204937
164763,204604
164763,206268
164763,203745
164763,206627
164763,205014
164763,206654
164763,207646
164763,207990
164763,208331
164763,208264
164763,204508
164763,205331
164763,204405
164763,203271
164763,208018
164763,207851
164763,207528
164763,205142
164763,208166
164763,205127
164763,208602
164763,207533
164763,204102
164763,205409
164763,204502
164763,203503
164763,203801
164763,207077
164763,205897
164763,206836
164763,207434
164763,207035
164763,208049
164763,207249
164763,207336
164763,206666
164763,208191
104140,207450
143353,207581
54564,207339
175463,206846
200803,207086
148796,208622
179318,204856
196704,204386
196704,205722
196704,203995
196704,204548
196704,207036
196704,205979
196704,206901
196704,207102
196704,203886
196704,207173
196704,204649
50259,205948
43834,208169
160010,207997
160010,205767
160010,206980
160010,205961
160010,203383
160010,206046
160010,208268
160010,203743
160010,204742
160010,208655
160010,203320
160010,203586
160010,204223
160010,205668
160010,203372
160010,206880
160010,208839
160010,208227
160010,207676
160010,203694
160010,207315
160010,205902
160010,208238
160010,204308
160010,204064
160010,207593
160010,208224
160010,204076
160010,205648
160010,204821
160010,208092
160010,208087
160010,203692
160010,208029
160010,203317
160010,204322
160010,207782
160010,208211
160010,204282
160010,205618
160010,206945
160010,206341
160010,206150
160010,203623
160010,206002
160010,208177
160010,208835
160010,207767
160010,205126
87885,204974
184747,204673
184747,207471
184747,207239
184747,207323
184747,208076
184747,205186
184747,204139
184747,208089
184747,207704
126605,206342
141119,207621
72414,206612
202732,207584
187554,203528
187554,205597
192460,207698
46419,204683
35992,207332
196441,204630
79770,204458
79770,208778
138163,203608
197139,207584
194894,203539
179499,204302
56720,206729
103706,205063
200397,208330
200397,207537
200397,208149
200397,205556
200397,204043
200397,204616
200397,206872
200397,203573
200397,204164
200397,207277
200397,208653
200397,204711
200397,204220
200397,208789
200397,203759
200397,206884
192245,204159
192245,208498
186264,207015
186264,207450
175906,206342
38924,203772
38924,205111
38924,206941
38924,204357
38924,204785
38924,207770
38924,205659
38924,207029
38924,205651
38924,208297
38924,207608
38924,208269
194590,204056
175349,206959
65387,206241
197593,205942
63505,204673
63505,207471
63505,207239
63505,207323
63505,208076
63505,205186
63505,204139
63505,208089
63505,207704
63505,204386
63505,205722
63505,203995
63505,204548
63505,207036
63505,205979
63505,206901
63505,207102
63505,203886
63505,207173
63505,204649
193813,207015
193813,207450
202920,203733
202920,206639
202920,205167
202920,205387
202920,207135
202920,208529
202920,207006
202920,206505
202920,206459
201815,203733
201815,206639
201815,205167
201815,205387
201815,207135
201815,208529
201815,207006
201815,206505
201815,206459
201815,207460
201815,203737
201815,208249
201815,204489
201815,205309
201815,208008
201815,206269
201815,205644
201815,208042
201815,206344
122734,204388
110122,208497
202740,208579
63205,207580
189536,208084
156007,203539
134189,206241
194285,208602
194285,207434
193865,204350
23438,204630
145205,206241
145205,204358
145205,207411
145205,205407
145205,208074
145205,204403
145205,204011
145205,208341
145205,208072
145205,205167
145205,205316
145205,206098
145205,206876
145205,205718
145205,204889
145205,206567
82665,207544
199882,205857
199882,204566
199882,207361
199882,203841
199882,205363
199882,205947
199882,205213
199882,205045
199882,204710
199882,207845
199882,203719
199882,204681
199882,207504
199882,207015
199882,207450
175096,206270
175096,204974
175096,208320
175096,207638
175096,203654
175096,205739
175096,207273
175096,207556
175096,203411
175096,203311
175096,206965
175096,205560
175096,208498
201887,203772
201887,205111
201887,206941
201887,204357
201887,204785
201887,207770
201887,205659
201887,207029
201887,205651
201887,208297
201887,207608
201887,208269
187657,207562
187657,205805
187657,207664
187657,207138
187657,205252
199855,204388
117198,204708
106063,205995
106063,204610
106063,208390
106063,207480
106063,207584
106063,206559
106063,203753
106063,207231
106063,206155
106063,207707
106063,203269
106063,204431
106063,206479
106063,206913
106063,205016
106063,206839
106063,203442
106063,203264
106063,206600
106063,205766
106063,203528
106063,208426
106063,204343
106063,208744
106063,207243
106063,204267
106063,204812
106063,206691
106063,207174
106063,207643
106063,204033
106063,203374
106063,208460
106063,208424
106063,206543
106063,206186
106063,207238
106063,205896
106063,203349
106063,204576
106063,206360
106063,205759
106063,203464
106063,206717
106063,206282
106063,208252
106063,206279
106063,204667
106063,207123
106063,204194
106063,206515
106063,204237
106063,205209
106063,204188
106063,205308
106063,204440
106063,205740
106063,206286
106063,203781
106063,206321
106063,204272
106063,208080
106063,205978
106063,207278
106063,205792
106063,203534
106063,208098
106063,205066
106063,208527
106063,205092
106063,205543
106063,206663
106063,203358
106063,205202
106063,204689
106063,207804
106063,204447
106063,205625
106063,206082
106063,204542
106063,205133
106063,204009
106063,204468
106063,208752
106063,206942
106063,208507
106063,207829
106063,203863
106063,205670
106063,203981
106063,204918
106063,205877
106063,206480
106063,206323
106063,206528
106063,203330
106063,208147
106063,206033
106063,206776
106063,207964
106063,208194
106063,208188
106063,207795
106063,208348
106063,203554
106063,208157
106063,205450
106063,205927
106063,205350
106063,204771
106063,207506
106063,204323
106063,204768
106063,207752
106063,205969
106063,206453
106063,203511
106063,203402
106063,204289
106063,207974
106063,208143
106063,206283
106063,204451
106063,208144
106063,207433
106063,205715
106063,206247
106063,205311
106063,208608
106063,207291
106063,205391
106063,205831
106063,205888
106063,204981
106063,204518
106063,207993
106063,206259
106063,204111
106063,207444
106063,204449
106063,206989
106063,205958
106063,205374
106063,207568
106063,205498
106063,208055
106063,207801
106063,206128
106063,208423
106063,204998
106063,206295
106063,203524
106063,207187
106063,207759
106063,206455
106063,205437
106063,206352
106063,207025
106063,204165
106063,206613
106063,203822
106063,205096
106063,205763
106063,206244
106063,205828
106063,205081
106063,203520
106063,204926
106063,208314
106063,207793
106063,203611
106063,203657
106063,208361
106063,208594
106063,207399
106063,205977
106063,205089
106063,204930
106063,204891
106063,205938
106063,206920
106063,204038
106063,203844
106063,206024
106063,207750
106063,207030
106063,208173
106063,206713
106063,208515
106063,208139
106063,205840
106063,206103
106063,205750
106063,204189
106063,205124
106063,203533
106063,203602
106063,208336
106063,203439
106063,203961
106063,206253
106063,207610
106063,203805
106063,203583
106063,203416
106063,208724
106063,203974
106063,203890
106063,207215
106063,207906
106063,206248
106063,204734
106063,204534
106063,204898
106063,204078
106063,207803
106063,204686
106063,206237
106063,208607
106063,208555
106063,206803
106063,206785
106063,204786
106063,206378
106063,203840
106063,206952
106063,206122
106063,208244
106063,204970
106063,207287
106063,205318
106063,203637
106063,203807
106063,205169
106063,207154
106063,208511
140161,204480
200867,207260
200867,206342
200867,208419
200867,205127
123158,206970
123158,203453
184230,204480
193604,206780
102590,203772
102590,205111
102590,204357
102590,204785
102590,207770
102590,208269
102590,205659
102590,207029
102590,205651
102590,203379
102590,208297
102590,207011
102590,207608
24943,208545
24943,207260
24943,206342
24943,208419
24943,205127
190219,204794
197174,207260
197174,206342
197174,208419
197174,205127
194511,207242
191691,203815
141591,208169
114358,205857
114358,204566
114358,207361
114358,203841
114358,205363
114358,205947
114358,205213
114358,205045
114358,204710
114358,207845
114358,203719
114358,204681
114358,207504
140468,204673
140468,207471
140468,207239
140468,207323
140468,208076
140468,205186
140468,204139
140468,208089
140468,207704
188601,208498
97800,204458
97800,208778
201226,208008
93589,207562
93589,205805
93589,207664
93589,207138
93589,205252
200639,203608
143373,206780
195078,204480
91532,208545
91532,207260
91532,206342
91532,208419
91532,205127
170124,207260
170124,206342
170124,208419
170124,205127
141762,204699
94304,206744
190559,206203
164619,208282
38025,204522
38025,203343
38025,206630
38025,205161
38025,205776
38025,204971
38025,206506
38025,205936
38025,208645
38025,206393
38025,203923
38025,206846
38025,204554
38025,205664
38025,206399
38025,204777
65334,205994
65334,205392
65334,207023
65334,206709
65334,203370
65334,205706
65334,203779
65334,204226
65334,204558
65334,203426
65334,208180
65334,205587
65334,206979
65334,203793
65334,207945
65334,208438
65334,203253
126003,204629
68784,207434
172905,206242
172905,203899
172905,203539
172905,207386
172905,207348
172905,203856
172905,207621
172905,206786
172905,208267
172905,208111
172905,208251
172905,206068
172905,204838
172905,205940
172905,204014
172905,206271
172905,206912
172905,204310
172905,204978
172905,205359
172905,205245
172905,204798
172905,204298
172905,204780
172905,206377
172905,208324
172905,205732
172905,204524
172905,205568
172905,204581
172905,208497
172905,204287
172905,204872
172905,205459
172905,207182
172905,205097
172905,205585
172905,203538
172905,205933
172905,205461
172905,207619
172905,205427
172905,205672
172905,207318
172905,204837
172905,206407
172905,206070
172905,206984
172905,204385
172905,206051
172905,207929
172905,203891
172905,204196
172905,204584
172905,206804
172905,206970
172905,203312
172905,206063
172905,206641
172905,208392
172905,208809
172905,203629
172905,205234
172905,206993
172905,206716
172905,207626
172905,203806
172905,208813
172905,205949
172905,207124
192427,206744
202900,208788
197769,203319
197769,206897
197769,204630
197769,204886
197769,207742
158431,208788
196912,204522
196912,203343
196912,206630
196912,205161
196912,205776
196912,204971
196912,206506
196912,205936
196912,208645
196912,206393
196912,203923
196912,206846
196912,204554
196912,205664
196912,206399
196912,204777
35696,203551
141636,204778
109440,204522
109440,203343
109440,206630
109440,205161
109440,205776
109440,204971
109440,206506
109440,205936
109440,208645
109440,206393
109440,203923
109440,206846
109440,204554
109440,205664
109440,206399
109440,204777
146463,208188
121790,207260
121790,206342
121790,208419
121790,205127
197009,206943
130261,207339
45638,204522
45638,203343
45638,206630
45638,205161
45638,205776
45638,204971
45638,206506
45638,205936
45638,208645
45638,206393
45638,203923
45638,206846
45638,204554
45638,205664
45638,206399
45638,204777
191053,207065
191053,203277
191053,203407
191053,205024
191053,208195
191053,207373
191053,208720
191053,204577
191053,204513
191053,206160
191053,206859
191053,207563
191053,204541
191053,204142
191053,206214
191053,206450
191053,206026
191053,206632
191053,208736
191053,207731
191053,205396
191053,206320
191053,206461
191053,208040
191053,205743
191053,207304
191053,203444
191053,203265
191053,207113
191053,203443
191053,205425
191053,203664
191053,203483
191053,207194
191053,205053
191053,206947
191053,203857
191053,205093
191053,203815
191053,206950
191053,204472
30125,203319
30125,206897
30125,204630
30125,204886
30125,207742
113229,207332
113229,204334
36795,208306
192032,204480
113120,204388
199375,207027
187489,204522
187489,203343
187489,206630
187489,205161
187489,205776
187489,204971
187489,206506
187489,205936
187489,208645
187489,206393
187489,203923
187489,206846
187489,204554
187489,205664
187489,206399
187489,204777
91404,205134
91404,203539
79345,204522
79345,203343
79345,206630
79345,205161
79345,205776
79345,204971
79345,206506
79345,205936
79345,208645
79345,206393
79345,203923
79345,206846
79345,204554
79345,205664
79345,206399
79345,204777
46606,203565
187954,207260
187954,206342
187954,208419
187954,205127
133450,207580
194476,204056
189885,208529
200241,206241
117670,204509
190984,206241
195409,207578
201059,206706
201059,207379
201059,207067
201059,206324
201059,207530
201059,208519
201059,206866
201059,208125
201059,208183
195098,207015
154619,208814
154619,204182
154619,207760
154619,203927
154619,204407
154619,203247
154619,206090
154619,203770
154619,203478
154619,205875
154619,205037
154619,206891
154619,207871
199360,207763
203195,206682
100787,208234
200799,207027
154539,203608
188352,204458
188352,208778
59984,207015
59984,207450
201177,203319
201177,206897
201177,204630
201177,204886
201177,207742
189861,203608
191631,206342
57018,208320
57018,207638
57018,203654
57018,205739
57018,207273
57018,207556
57018,203411
57018,203311
57018,206965
57018,205560
83283,205689
113644,207584
201592,208551
166776,207260
166776,206342
166776,208419
166776,205127
202363,207015
202363,207450
196039,208169
202665,204760
139121,207339
139121,203880
139121,207389
139121,204291
139121,205275
139121,206748
139121,203698
139121,204846
139121,203449
139121,203615
139121,205345
139121,207650
139121,206507
139121,205113
139121,206739
139121,204030
139121,204034
139121,208270
139121,206099
193810,208169
195486,204971
190879,206682
100612,208188
202794,206839
202794,203264
202794,203330
202794,203611
202794,208527
202794,203657
202794,206259
202794,206295
202794,205092
202794,207707
202794,204440
202794,205543
202794,206515
202794,207231
202794,208361
202794,206321
202794,206663
202794,204518
202794,208594
202794,203358
202794,205202
202794,207399
202794,204343
202794,205977
202794,205089
202794,204930
202794,204194
202794,207964
202794,204689
202794,205740
202794,205016
202794,205066
202794,207444
202794,204891
202794,204449
202794,205938
202794,207584
202794,203269
202794,206920
202794,204038
202794,207804
202794,204447
202794,203753
202794,205625
202794,206082
202794,204542
202794,203844
202794,206024
202794,207750
202794,204237
202794,206286
202794,205133
202794,204009
202794,204468
202794,206323
202794,208752
202794,205766
202794,208460
202794,207793
202794,207030
202794,207238
202794,206717
202794,206942
202794,208507
202794,205759
202794,206691
202794,207480
202794,207829
202794,206543
202794,203863
202794,205670
202794,208173
202794,203349
139505,208008
201505,203319
201505,206897
201505,204630
201505,204886
201505,207742
171336,207260
171336,206342
171336,208419
171336,205127
114950,207413
124237,206846
85798,207580
121940,204410
71428,206839
71428,203264
71428,203330
71428,203611
71428,208527
71428,203657
71428,206259
71428,206295
71428,205092
71428,207707
71428,204440
71428,205543
71428,206515
71428,207231
71428,208361
71428,206321
71428,206663
71428,204518
71428,208594
71428,203358
71428,205202
71428,207399
71428,204343
71428,205977
71428,205089
71428,204930
71428,204194
71428,207964
71428,204689
71428,205740
71428,205016
71428,205066
71428,207444
71428,204891
71428,204449
71428,205938
71428,207584
71428,203269
71428,206920
71428,204038
71428,207804
71428,204447
71428,203753
71428,205625
71428,206082
71428,204542
71428,203844
71428,206024
71428,207750
71428,204237
71428,206286
71428,205133
71428,204009
71428,204468
71428,206323
71428,208752
71428,205766
71428,208460
71428,207793
71428,207030
71428,207238
71428,206717
71428,206942
71428,208507
71428,205759
71428,206691
71428,207480
71428,207829
71428,206543
71428,203863
71428,205670
71428,208173
71428,203349
194253,207332
195925,204431
202752,203551
192083,207562
192083,205805
192083,207664
192083,207138
192083,205252
199267,206342
197282,207228
197282,205639
197282,203282
197282,203938
197282,204637
197282,206653
197282,206467
197282,207848
197282,208376
197282,206385
197282,207713
197282,206544
197282,207880
197282,205453
197282,203683
197282,207902
197282,206330
197282,206582
197282,203785
197282,205347
128517,205648
128517,204742
128517,204322
128517,208087
128517,203320
128517,208655
128517,204223
128517,208268
128517,205902
128517,207593
128517,206880
55815,204056
188966,208331
195680,205635
149319,204056
140302,207584
187956,205427
145130,208622
101747,207578
106983,204056
200985,207276
200985,208781
99329,207260
99329,206342
99329,208419
99329,205127
187385,204154
76358,208530
76447,203772
76447,205111
76447,206941
76447,204357
76447,204785
76447,207770
76447,205659
76447,207029
76447,205651
76447,208297
76447,207608
76447,208269
76447,204458
76447,208778
162739,207260
162739,206342
162739,208419
162739,205127
173168,208341
196946,207339
196946,203880
196946,207389
196946,204291
196946,205275
196946,206748
196946,203698
196946,204846
196946,203449
196946,203615
196946,205345
196946,207650
196946,206507
196946,205113
196946,206739
196946,204030
196946,204034
196946,208270
196946,206099
201130,204439
108503,204056
108503,204800
108503,206410
108503,208354
108503,203529
108503,207802
108503,205657
108503,208145
108503,204285
108503,207038
108503,208782
108503,204192
108503,203404
108503,207768
108503,208272
108503,205370
108503,208060
108503,208452
108503,206218
108503,207018
108503,205479
108503,203893
108503,208703
108503,205225
108503,206040
108503,204171
108503,208589
108503,205488
108503,207415
108503,208110
108503,206202
108503,207952
108503,207268
108503,205069
108503,204365
108503,204342
108503,205490
108503,205545
108503,204166
191791,207260
191791,206342
191791,208419
191791,205127
155104,204673
155104,207471
155104,207239
155104,207323
155104,208076
155104,205186
155104,204139
155104,208089
155104,207704
196500,205018
178089,207332
123438,208084
188528,206560
188528,203723
188528,207116
188528,205982
188528,205329
188528,206183
188528,204252
188528,206204
188528,205236
188528,208276
188528,205463
188528,208030
188528,207987
188528,205251
188528,208712
188528,204428
188528,205266
188528,203348
188528,208094
188528,206769
188528,207949
188528,205607
188528,205654
188528,205610
188528,208385
188528,204979
188528,203287
188528,204726
188528,208338
188528,203496
188528,205028
188528,204594
188528,207536
188528,205791
188528,208576
188528,206552
188528,206066
188528,204888
188528,204672
188528,207560
188528,206669
188528,206379
188528,205299
188528,203830
188528,205259
188528,206004
188528,206621
188528,206705
188528,206961
190012,208084
60755,204522
60755,203343
60755,206630
60755,205161
60755,205776
60755,204971
60755,206506
60755,205936
60755,208645
60755,206393
60755,203923
60755,206846
60755,204554
60755,205664
60755,206399
60755,204777
51627,207141
137688,206821
191203,207652
74464,208084
74464,205689
198292,207386
108649,207580
129369,203567
175718,206342
192573,205942
191302,207413
131747,203551
131747,204149
131747,208015
193357,205998
195711,206705
195711,208167
29742,205018
26342,206780
52925,206846
193547,204856
38159,203608
191534,205026
191534,204436
191534,204954
199640,207529
189452,208282
189452,203551
189452,204149
189452,208015
192984,206744
149243,207315
122870,203371
111431,207584
185914,204145
166989,204673
166989,207471
166989,207239
166989,207323
166989,208076
166989,205186
166989,204139
166989,208089
166989,207704
111771,203772
111771,205111
111771,206941
111771,204357
111771,204785
111771,207770
111771,205659
111771,207029
111771,205651
111771,208297
111771,207608
111771,208269
198143,208758
193761,206241
102520,207260
102520,206342
102520,208419
102520,205127
200290,207141
95562,204480
201398,207015
201398,207450
38174,207698
38174,208097
187870,207015
187870,207450
137357,207584
51757,208498
198966,205228
192131,204710
50262,207580
202434,206780
194482,208743
195800,204480
24573,203539
67631,205018
127698,203641
29207,206620
29207,203379
167363,207260
167363,206342
167363,208419
167363,205127
190538,203276
188347,204522
188347,203343
188347,206630
188347,205161
188347,205776
188347,204971
188347,206506
188347,205936
188347,208645
188347,206393
188347,203923
188347,206846
188347,204554
188347,205664
188347,206399
188347,204777
194940,206744
199056,205221
45757,204057
99620,207611
200591,206118
196195,208098
85202,204330
55184,207413
197007,207260
197007,206342
197007,208419
197007,205127
109516,207580
192076,207584
167381,204056
60101,205994
60101,205392
60101,207023
60101,206709
60101,203370
60101,205706
60101,203779
60101,204226
60101,204558
60101,203426
60101,208180
60101,205587
60101,206979
60101,203793
60101,207945
60101,208438
60101,203253
192385,207015
192385,207450
113424,204458
113424,208778
194856,208602
194856,207434
145131,203449
145131,207015
200453,208809
184117,205488
69842,205026
69842,204436
69842,204954
196304,205611
196304,208137
196304,205494
196304,207580
196304,207623
196304,208558
196304,207337
196304,204377
198205,203608
36232,204056
190764,207260
190764,206342
190764,208419
190764,205127
200247,205611
200247,208137
200247,205494
200247,207580
200247,207623
200247,208558
200247,207337
200247,204377
91938,207580
182389,207182
147315,204630
142980,203772
142980,205111
142980,206941
142980,204357
142980,204785
142980,207770
142980,205659
142980,207029
142980,205651
142980,208297
142980,207608
142980,208269
188416,207015
188416,207450
201605,204856
138745,204522
138745,203343
138745,206630
138745,205161
138745,205776
138745,204971
138745,206506
138745,205936
138745,208645
138745,206393
138745,203923
138745,206846
138745,204554
138745,205664
138745,206399
138745,204777
196246,207277
125769,206729
125769,208710
193238,204145
122632,204856
133462,203379
200258,206342
43154,204856
199549,204120
144317,207015
199086,205609
194364,203733
194364,206639
194364,205167
194364,205387
194364,207135
194364,208529
194364,207006
194364,206505
194364,206459
147741,203772
147741,205111
147741,206941
147741,204357
147741,204785
147741,207770
147741,205659
147741,207029
147741,205651
147741,208297
147741,207608
147741,208269
142508,205544
188514,205395
188514,206386
188514,207543
188514,203550
188514,208064
188514,205063
40713,206089
40713,204017
196171,207562
196171,205805
196171,207664
196171,207138
196171,205252
38597,203608
188999,204611
182553,207580
40647,206342
198146,207260
198146,206342
198146,208419
198146,205127
49169,203319
49169,206897
49169,204630
49169,204886
49169,207742
188728,203641
27042,207580
33292,204386
33292,205722
33292,203995
33292,204548
33292,207036
33292,205979
33292,206901
33292,207102
33292,203886
33292,207173
33292,204649
126867,208224
126867,207782
175784,207580
52508,206241
143973,208498
46662,203493
197232,207015
197232,207450
191660,204683
193935,206456
193935,207401
193935,204486
193935,208305
193935,206943
148511,207460
148511,203737
148511,208249
148511,204489
148511,205309
148511,208008
148511,206269
148511,205644
148511,208042
148511,206344
197378,203360
197378,208079
197378,207339
197378,203880
197378,207389
197378,204291
197378,205275
197378,206748
197378,203698
197378,204846
197378,203449
197378,203615
197378,205345
197378,207650
197378,206507
197378,205113
197378,206739
197378,204030
197378,204034
197378,208270
197378,206099
161645,207273
161645,204974
192595,203538
196123,207665
196123,206911
191369,208596
191369,205373
191369,207706
191369,205020
191369,203481
191369,204422
191369,204790
191369,204544
191369,206397
191369,205650
191369,208634
191369,208374
191369,207163
191369,206267
191369,204398
191369,205687
191369,203703
191369,208512
191369,208756
191369,204858
191369,205166
191369,206085
191369,203690
191369,203898
191369,206740
193497,208622
97982,208169
179913,208545
179913,207260
179913,206342
179913,208419
179913,205127
85579,205287
44086,208497
26487,207612
173021,204708
176292,207578
23666,207332
23666,205097
200259,206955
202258,203608
190499,204630
190499,203319
190499,206897
190499,204886
190499,207742
128777,206241
195942,205942
176287,204604
193681,204486
165727,204673
165727,207471
165727,207239
165727,207323
165727,208076
165727,205186
165727,204139
165727,208089
165727,207704
186642,205648
186642,207315
186642,206150
186642,204282
186642,204742
186642,203743
186642,207997
186642,208839
186642,203692
186642,204322
186642,203623
186642,203372
186642,204223
186642,208087
186642,205961
186642,203320
186642,208655
186642,203383
186642,208268
186642,205902
186642,207593
186642,206880
78922,205123
78922,203551
78922,207260
78922,206342
78922,208419
78922,205127
203078,205942
86359,204974
78699,207015
78699,207450
